Date,AAYAN.KW,AAYANRE.KW,ABAR.KW,ABK.KW,ACICO.KW,AINS.KW,ALAQARIA.KW,ALDEERA.KW,ALENMA.KW,ALFTAQA.KW,ALG.KW,ALIMTIAZ.KW,ALMANAR.KW,ALOLA.KW,ALSAFAT.KW,ALTIJARIA.KW,AMAR.KW,AQAR.KW,ARABREC.KW,AREEC.KW,ARGAN.KW,ARKAN.KW,ARZAN.KW,ASC.KW,ASIYA.KW,ATC.KW,AZNOULA.KW,BAITAKREIT.KW,BAYANINV.KW,BEYOUT.KW,BOUBYAN.KW,BOURSA.KW,BPCC.KW,BURG.KW,CABLE.KW,CATTL.KW,CBK.KW,CGC.KW,CLEANING.KW,COAST.KW,DIGITUS.KW,EKTTITAB.KW,EMIRATES.KW,ENERGYH.KW,EQUIPMENT.KW,FACIL.KW,FTI.KW,FUTUREKID.KW,GBK.KW,GFC.KW,GFH.KW,GIH.KW,GINS.KW,HUMANSOFT.KW,IFA.KW,IFAHR.KW,INJAZZAT.KW,INOVEST.KW,INTEGRATED.KW,IPG.KW,JAZEERA.KW,JTC.KW,KAMCO.KW,KBT.KW,KCEM.KW,KCIN.KW,KCPC.KW,KFH.KW,KFIC.KW,KFOUC.KW,KHOT.KW,KIB.KW,KINS.KW,KINV.KW,KMEFIC.KW,KPROJ.KW,KRE.KW,KUWAITRE.KW,MABANEE.KW,MADAR.KW,MANAZEL.KW,MARAKEZ.KW,MARKAZ.KW,MASHAER.KW,MAZAYA.KW,MENA.KW,MEZZAN.KW,MIDAN.KW,MKHZN.KW,MRC.KW,MUBARRAD.KW,MUNSHAAT.KW,MUNTAZAHAT.KW,NAPESCO.KW,NBK.KW,NCCI.KW,NICBM.KW,NIH.KW,NIND.KW,NINV.KW,NOOR.KW,NRE.KW,OOREDOO.KW,OSOS.KW,OSOUL.KW,OULAFUEL.KW,PAPCO.KW,PCEM.KW,PHC.KW,QIC.KW,RASIYAT.KW,SANAM.KW,SECH.KW,SENERGY.KW,SHIP.KW,SHUAIBA.KW,SOKOUK.KW,SOOR.KW,SPEC.KW,SRE.KW,STC.KW,TAHSSILAT.KW,TAM.KW,TAMINV.KW,THURAYA.KW,TIJARA.KW,TROLLEY.KW,UNICAP.KW,UPAC.KW,URC.KW,VALMORE.KW,WARBABANK.KW,WARBACAP.KW,WETHAQ.KW,WINSRE.KW,ZAIN.KW,^BKA.KW
2025-08-31,191.99368286132812,102.9966049194336,167.99346923828125,276.1807861328125,101.0,755.1702880859375,62.5,325.0,81.9952392578125,,1006.3114013671875,60.54899978637695,97.99629974365234,110.0,200.94723510742188,186.4038543701172,81.0999984741211,99.5966796875,246.0,288.98193359375,90.0,208.9879913330078,322.63916015625,200.0,45.5,481.8179931640625,167.9890899658203,,60.0,384.9759826660156,640.1790161132812,3389.85546875,610.4528198242188,233.32627868652344,2042.9273681640625,122.0,579.9567260742188,803.9760131835938,73.49923706054688,71.4000015258789,653.9130249023438,26.0,169.0,280.0,228.8000030517578,232.9842071533203,197.0,125.0,324.751708984375,215.0,122.98480224609375,620.0,880.0,2489.743408203125,402.72698974609375,680.0,159.9936065673828,93.80000305175781,513.3148803710938,598.9635620117188,1392.933837890625,381.7961120605469,148.99276733398438,102.0,347.99462890625,1109.931884765625,337.984619140625,719.6041870117188,154.0,629.9942016601562,214.5449981689453,251.42086791992188,418.31903076171875,203.98284912109375,165.0,83.9800033569336,257.5580139160156,349.0730895996094,913.186279296875,132.0,53.400001525878906,1141.0,146.99215698242188,100.99585723876953,67.62300109863281,122.0,1249.9566650390625,748.9190673828125,136.99795532226562,175.0,104.99490356445312,214.99490356445312,135.60543823242188,1347.918212890625,972.3417358398438,107.0,206.99159240722656,129.80517578125,253.9945526123047,244.97796630859375,431.9835510253906,82.4000015258789,1207.89697265625,185.0,211.0,313.9920349121094,269.0,738.9519653320312,88.83799743652344,127.92414855957031,399.9936218261719,173.33299255371094,81.5,170.8000030517578,787.2479248046875,294.9902648925781,70.0,252.99346923828125,144.8566436767578,397.9853515625,571.9671630859375,241.0,387.9846496582031,787.9705810546875,170.0,77.89752197265625,,360.0,296.0,194.1739959716797,226.9537811279297,267.61456298828125,758.0,118.0,183.98414611816406,507.9763488769531,
2025-09-30,192.99365234375,126.99581146240234,179.99301147460938,274.27587890625,177.0,763.6658935546875,57.099998474121094,330.8330078125,92.89460754394531,,982.6766357421875,64.83499908447266,109.995849609375,137.0,260.9519958496094,200.96661376953125,96.19999694824219,101.9966049194336,270.0,292.981689453125,118.18099975585938,194.99461364746094,336.79010009765625,168.0,44.20000076293945,690.0,154.98992919921875,,62.30699920654297,389.9892883300781,660.7398681640625,3424.85400390625,597.119384765625,228.56442260742188,2093.925537109375,133.0,614.9541015625,901.9730834960938,117.998779296875,75.4000015258789,1151.66796875,24.200000762939453,170.0,301.0,274.8800048828125,233.98414611816406,219.0,123.0,333.323486328125,239.0,147.98171997070312,599.0,865.0,2483.743896484375,393.635986328125,876.0,171.9931182861328,103.0,521.8855590820312,609.962890625,1379.9344482421875,380.88714599609375,153.99252319335938,106.0,348.9945983886719,1156.9290771484375,331.9848937988281,742.967529296875,145.0,675.9937744140625,198.18099975585938,254.2777862548828,403.57305908203125,213.98199462890625,173.0,81.74700164794922,366.0369873046875,343.61932373046875,929.2239379882812,134.0,56.0,1065.0,145.99221801757812,113.99532318115234,72.88300323486328,120.0,1110.9615478515625,768.9323120117188,149.99777221679688,167.0,112.99451446533203,222.9947052001953,138.53236389160156,1386.9158935546875,1010.436279296875,107.0,206.99159240722656,137.49806213378906,279.9939880371094,270.9756164550781,445.9830017089844,79.4000015258789,1369.8831787109375,180.0,235.0,336.991455078125,265.0,718.9532470703125,98.02799987792969,135.91940307617188,381.993896484375,203.8090057373047,87.0,211.76800537109375,781.7940673828125,296.9902038574219,85.5,266.99310302734375,150.4645538330078,393.9854736328125,569.96728515625,180.0,403.9840087890625,813.9696044921875,208.0,98.69685363769531,,365.0,254.0,252.427001953125,232.9525604248047,270.4715270996094,771.0,126.0,177.9846649169922,514.9760131835938,
2025-10-30,211.99302673339844,147.9951171875,206.99195861816406,273.32391357421875,357.0,776.88134765625,65.0,607.5,93.09459686279297,,975.4039916992188,79.2300033569336,123.99532318115234,157.0,276.19000244140625,206.79251098632812,115.0,109.996337890625,274.0,313.9803771972656,127.27200317382812,348.9903564453125,371.6958923339844,174.0,58.0,504.5450134277344,168.98902893066406,,75.57599639892578,441.98785400390625,669.1507568359375,4020.82861328125,583.786865234375,224.75453186035156,2249.920166015625,128.0,684.9489135742188,1054.968505859375,157.9983673095703,80.80000305175781,1341.010986328125,25.200000762939453,162.0,287.0,376.0,264.9820556640625,233.0,140.0,334.27545166015625,385.0,188.97665405273438,529.0,854.0,2473.7451171875,445.4540100097656,1044.800048828125,192.99227905273438,122.0,514.266845703125,636.9612426757812,1472.9300537109375,417.2480773925781,178.99131774902344,107.0,353.9945373535156,1190.927001953125,354.9838562011719,750.4443359375,161.0,661.993896484375,210.0,254.2777862548828,447.0350341796875,250.97889709472656,157.0,85.43599700927734,400.9429931640625,362.70941162109375,949.9784545898438,131.0,64.80000305175781,668.0,176.9905548095703,126.99478912353516,83.21299743652344,122.0,1184.958984375,878.922607421875,150.9977569580078,175.0,128.99374389648438,226.99461364746094,141.45928955078125,1596.903076171875,999.9606323242188,117.0,227.99073791503906,146.15093994140625,290.9937438964844,339.96942138671875,455.9826354980469,78.0,1424.87841796875,227.0,360.0,305.9922180175781,279.0,711.9536743164062,130.9600067138672,138.91763305664062,385.99383544921875,215.23800659179688,91.4000015258789,259.26800537109375,861.7916259765625,289.99041748046875,90.0999984741211,271.99298095703125,165.4173126220703,418.98455810546875,593.9658813476562,171.0,394.984375,797.97021484375,200.0,99.79682922363281,,356.0,272.0,230.0970001220703,224.95419311523438,275.23345947265625,780.0,119.0,179.98448181152344,530.9752807617188,
2025-11-30,210.99305725097656,133.99559020996094,199.9922332763672,269.5140380859375,327.0,764.60986328125,61.70000076293945,441.6659851074219,84.29511260986328,,1022.6746826171875,69.12000274658203,121.99539947509766,141.0,256.19000244140625,195.14170837402344,102.0,102.99656677246094,181.0,310.9805603027344,100.90899658203125,318.9912109375,334.9031066894531,141.0,49.5,618.1810302734375,155.99468994140625,,71.34600067138672,415.9885559082031,662.6088256835938,3854.835693359375,563.78759765625,212.37388610839844,2088.92578125,114.0,619.9536743164062,991.9703979492188,126.9986801147461,69.0,1907.0849609375,41.29999923706055,147.0,263.0,436.0,269.981689453125,214.0,124.0,339.9902648925781,320.0,183.97726440429688,539.0,919.0,2470.745361328125,418.1809997558594,865.5999755859375,170.9931640625,109.0,469.5064392089844,605.963134765625,1729.9178466796875,409.0665283203125,195.99049377441406,98.4000015258789,413.9936218261719,1384.9150390625,345.9842529296875,744.8364868164062,148.0,633.994140625,223.63600158691406,255.2307586669922,451.69171142578125,233.98031616210938,145.0,85.53299713134766,370.7539978027344,368.16314697265625,1028.2777099609375,113.0,61.400001525878906,349.0,166.9910888671875,114.99528503417969,73.64800262451172,118.0,1466.94921875,789.9304809570312,141.9978790283203,140.0,115.99436950683594,239.9943084716797,125.84970092773438,1529.9071044921875,955.2003784179688,117.0,221.99098205566406,134.61309814453125,287.99383544921875,294.9734802246094,419.9840087890625,77.0,1392.8812255859375,195.0,289.0,293.9925231933594,255.0,684.9554443359375,116.40899658203125,136.91880798339844,434.9930419921875,200.0,82.9000015258789,207.80999755859375,828.1557006835938,261.9913635253906,80.9000015258789,269.9930419921875,158.87542724609375,410.98486328125,648.9627685546875,141.0,421.9833068847656,1099.958984375,189.0,100.39680480957031,,325.0,255.0,203.88299560546875,208.9574432373047,279.0423583984375,754.0,105.0,174.98492431640625,521.0,
2025-12-31,229.992431640625,132.99562072753906,183.9928436279297,279.99066162109375,345.0,774.0494995117188,61.900001525878906,491.6659851074219,87.39492797851562,238.99472045898438,1028.12841796875,65.05400085449219,105.99600219726562,124.0,254.28500366210938,197.08367919921875,102.0,94.89684295654297,219.0,314.9803161621094,100.90899658203125,303.9916076660156,350.9410095214844,131.0,46.79999923706055,593.635986328125,148.99493408203125,,73.07599639892578,394.9891357421875,668.2167358398438,3699.84228515625,559.0257568359375,208.5649871826172,2099.92529296875,109.0,513.961669921875,1146.9656982421875,120.99874877929688,68.0999984741211,2076.907958984375,37.400001525878906,143.0,251.0,552.0,288.98040771484375,225.0,117.0,339.9902648925781,376.0,188.97665405273438,544.0,830.0,2625.7294921875,423.635986328125,838.4000244140625,164.993408203125,103.0,428.5558776855469,589.964111328125,1625.9227294921875,404.5218200683594,210.98976135253906,96.5999984741211,424.9934387207031,1499.907958984375,354.9838562011719,757.9200439453125,146.0,636.994140625,236.36300659179688,260.944580078125,492.8248596191406,232.98040771484375,155.0,77.18399810791016,362.2640075683594,374.52685546875,1028.2777099609375,116.0,60.20000076293945,423.0,157.9915771484375,108.99552917480469,70.49199676513672,117.0,1249.9566650390625,818.9279174804688,140.99789428710938,142.0,115.99436950683594,244.9941864013672,129.75259399414062,1597.903076171875,966.6279907226562,113.0,214.9912567138672,135.57408142089844,298.99359130859375,301.97283935546875,439.9832458496094,72.0,1413.87939453125,186.0,250.0,284.9927673339844,253.0,637.95849609375,116.40899658203125,135.91940307617188,398.9936218261719,198.09500122070312,80.9000015258789,219.68499755859375,780.8851318359375,237.9921417236328,80.0,273.992919921875,152.33352661132812,390.985595703125,689.9603881835938,158.0,453.9820251464844,1399.94775390625,189.0,97.39690399169922,,305.0,217.0,257.281005859375,228.953369140625,279.0423583984375,726.0,107.0,174.98492431640625,519.0,
2026-01-29,208.9931182861328,129.99571228027344,177.0,280.942626953125,416.0,774.0494995117188,54.099998474121094,385.8330078125,84.99506378173828,275.993896484375,1007.2203979492188,55.05400085449219,96.79634857177734,115.0,238.09500122070312,200.96661376953125,96.30000305175781,82.99723815917969,200.0,314.9803161621094,90.27200317382812,307.9914855957031,316.97918701171875,112.0,40.0,590.9089965820312,143.99510192871094,,78.84600067138672,359.9901123046875,633.6370849609375,3149.86572265625,539.0265502929688,189.5175323486328,2009.9285888671875,96.5,500.9626159667969,989.970458984375,105.9989013671875,60.29999923706055,2110.0,34.70000076293945,101.0,240.0,245.0,271.9815673828125,175.0,106.0,328.5616149902344,315.0,174.97837829589844,484.0,710.0,2645.727294921875,370.0,686.4000244140625,163.99343872070312,90.69999694824219,406.6516418457031,619.9622802734375,1547.926513671875,392.7044677734375,209.98980712890625,80.30000305175781,412.9936218261719,1423.9127197265625,336.98468017578125,755.1171875,141.0,609.994384765625,236.36300659179688,259.0396423339844,473.42218017578125,211.982177734375,165.0,74.17400360107422,330.18798828125,379.9815673828125,948.0914916992188,102.0,49.70000076293945,246.0,140.9924774169922,93.99614715576172,67.71800231933594,113.0,1016.9647827148438,818.9279174804688,134.99798583984375,127.0,99.99514770507812,224.99465942382812,113.16703796386719,1567.9049072265625,905.6783447265625,102.0,209.99147033691406,112.4984130859375,263.99432373046875,270.9756164550781,406.9844970703125,71.30000305175781,1674.857177734375,205.0,240.0,255.99349975585938,226.0,631.9589233398438,104.76799774169922,138.91763305664062,366.994140625,196.19000244140625,70.0,199.89300537109375,715.43212890625,195.9935302734375,64.5,272.9929504394531,140.18373107910156,389.9856262207031,658.962158203125,137.0,437.982666015625,1299.9515380859375,177.0,78.99748229980469,,299.0,197.0,270.87298583984375,207.9576416015625,269.5185546875,712.0,83.5,164.98577880859375,510.0,
2026-02-24,224.9925994873047,141.9953155517578,160.0,291.4183044433594,490.0,688.14892578125,48.79999923706055,339.1659851074219,86.49497985839844,282.9937438964844,1059.0357666015625,53.18600082397461,105.99600219726562,110.0,252.3800048828125,197.08367919921875,94.19999694824219,82.59724426269531,196.0,317.9801025390625,88.18099975585938,309.991455078125,320.7521667480469,108.0,39.0,509.0899963378906,143.99510192871094,,76.44200134277344,379.98956298828125,634.5720825195312,3099.867919921875,532.3598022460938,196.18435668945312,1951.9306640625,97.4000015258789,489.96343994140625,969.9710083007812,98.39897918701172,61.0,1151.0,33.400001525878906,97.0,233.0,192.0,270.98162841796875,175.0,104.0,322.8477478027344,345.0,177.97801208496094,465.0,795.0,2618.72998046875,353.635986328125,680.0,139.99440002441406,96.69999694824219,401.8898010253906,709.0,1904.9095458984375,441.79266357421875,214.98956298828125,79.4000015258789,406.99371337890625,1424.91259765625,346.9842224121094,751.3782958984375,130.0,577.9946899414062,211.8179931640625,265.7064514160156,454.7955017089844,218.98158264160156,157.0,79.61100006103516,325.47100830078125,377.25372314453125,924.507080078125,100.0,47.70000076293945,157.0,135.9927520751953,91.69623565673828,67.33599853515625,106.0,1141.96044921875,818.9279174804688,137.99794006347656,105.0,95.99534606933594,206.99508666992188,127.8006591796875,1599.9029541015625,898.0596313476562,97.30000305175781,207.99154663085938,105.76750183105469,250.99461364746094,276.97509765625,401.98468017578125,71.9000015258789,1633.860595703125,199.0,239.0,257.9934387207031,229.0,622.95947265625,107.21800231933594,133.92059326171875,386.9938049316406,190.4759979248047,71.80000305175781,197.91400146484375,720.886962890625,189.9937286376953,66.5999984741211,262.99322509765625,149.52957153320312,375.98614501953125,654.96240234375,131.0,434.9827880859375,1299.9515380859375,169.0,78.0975112915039,,300.0,179.0,269.9020080566406,214.9562225341797,274.28045654296875,706.0,81.9000015258789,173.98500061035156,542.0,
2026-03-31,212.9929962158203,142.9952850341797,140.0,279.99066162109375,460.0,694.7566528320312,49.79999923706055,319.1659851074219,85.99501037597656,260.9942321777344,980.8587646484375,45.604000091552734,104.99604034423828,115.0,227.61900329589844,175.72503662109375,88.9000015258789,86.59711456298828,208.0,311.9804992675781,87.0,300.0,313.2052307128906,110.0,37.5,505.4540100097656,135.99537658691406,,74.03800201416016,342.9905700683594,640.1790161132812,2699.885009765625,528.5509033203125,199.99424743652344,1994.9290771484375,84.0999984741211,479.9888610839844,988.970458984375,138.99856567382812,56.900001525878906,1018.0,29.600000381469727,101.0,195.0,169.0,276.9812316894531,140.0,105.0,313.32403564453125,358.0,168.0,425.0,790.0,2414.0,331.8179931640625,688.7999877929688,147.99407958984375,88.5,361.8912353515625,536.0,1479.9296875,440.88372802734375,187.99087524414062,73.9000015258789,434.9932861328125,1259.9227294921875,317.98553466796875,752.3132934570312,130.0,568.9947509765625,193.63600158691406,269.5153503417969,519.2120361328125,181.0,153.0,73.49500274658203,320.7539978027344,386.3442687988281,856.5836181640625,112.0,46.0,170.0,132.99290466308594,93.99614715576172,66.9530029296875,99.80000305175781,1138.9605712890625,829.9269409179688,125.99812316894531,96.0,95.09538269042969,189.99549865722656,108.28916931152344,1549.906005859375,873.2986450195312,98.9000015258789,249.98983764648438,105.76750183105469,228.99508666992188,277.9750061035156,393.9849853515625,69.0,1484.0,189.0,240.0,246.9937286376953,196.0,599.9609985351562,96.6500015258789,128.92355346679688,374.9940185546875,180.95199584960938,70.0,192.7689971923828,698.15966796875,198.99342346191406,62.29999923706055,266.99310302734375,142.98768615722656,394.9854431152344,670.9614868164062,150.0,433.9828186035156,1173.9561767578125,313.0,80.09745025634766,799.98681640625,253.0,156.0,250.48500061035156,209.95724487304688,279.0423583984375,616.0,85.80000305175781,174.98492431640625,570.0,
2026-04-30,254.0,165.99452209472656,179.0,279.0,438.0,710.0,59.400001525878906,419.1659851074219,97.80000305175781,264.994140625,1008.97412109375,61.97800064086914,117.0,124.0,237.14199829101562,186.4038543701172,109.0,99.0999984741211,200.0,316.0,111.81800079345703,305.0,342.4500427246094,276.0,41.5,503.635986328125,147.99496459960938,,82.21099853515625,371.9897766113281,679.0,2820.0,584.73876953125,201.0,1931.931396484375,94.80000305175781,485.9887390136719,959.9713134765625,212.99778747558594,68.0999984741211,1750.0,35.79999923706055,129.0,255.0,251.0,307.9791259765625,184.0,109.0,339.0,444.0,195.0,473.0,800.0,2401.0,373.635986328125,708.0,178.0,100.30000305175781,400.9378356933594,630.0,1659.921142578125,463.6094055175781,201.99020385742188,95.9000015258789,438.99322509765625,1361.0,324.9852294921875,789.989990234375,147.0,494.0,183.0,272.0,582.07666015625,195.0,174.0,82.23300170898438,328.3009948730469,338.99072265625,1005.0,132.0,48.79999923706055,211.0,143.0,117.99516296386719,76.66600036621094,115.0,1278.0,824.9273681640625,143.9978485107422,146.0,118.0,207.9950714111328,144.38621520996094,1549.906005859375,860.0,107.0,247.9899139404297,169.22760009765625,258.99444580078125,261.0,420.0,102.0,1842.0,216.0,336.0,270.9931335449219,235.0,634.9586791992188,108.75,135.0,477.99237060546875,278.0950012207031,81.5999984741211,249.3719940185547,772.0,228.0,79.5999984741211,279.9927673339844,171.0252227783203,395.0,648.0,157.0,426.0,1340.0,448.0,119.99617767333984,941.9844360351562,291.0,189.0,260.1940002441406,210.0,291.0,570.0,111.0,200.0,570.0,
2026-05-31,276.0,165.0,,,,,,480.0,,,,73.73600006103516,,128.0,222.85699462890625,,,,,,115.4540023803711,,355.6579895019531,,,526.3629760742188,,,72.40299987792969,,,,628.547119140625,,,,,,,,1777.0,34.099998474121094,,,,,,,,,,,,,383.635986328125,664.0,,,394.2710876464844,,,463.6094055175781,,,,,,,,,,,,,,77.66899871826172,349.0559997558594,,,,,,,117.0,75.19599914550781,,,,,,,,,,,,,143.2669677734375,,,,108.0,,,,,,,122.07599639892578,,,302.85699462890625,88.5999984741211,249.3719940185547,,,,,,,,,,,,,,,,262.135009765625,,,,,,,
2026-06-30,279.0,168.0,183.0,260.0,506.0,870.0,66.0,474.1659851074219,115.0,266.9969177246094,881.9774169921875,75.5,111.0,128.0,179.0,194.0,105.0,94.19999694824219,199.0,309.0,114.54499816894531,298.0,346.0,735.0,40.29999923706055,679.0,142.99513244628906,,73.0,337.0,634.0,2897.0,660.9269409179688,184.0,1826.0,102.0,475.98895263671875,993.0,256.0,73.9000015258789,1741.0,34.0,114.0,271.0,197.0,270.0,213.0,99.5,353.0,400.0,178.0,562.0,2100.0,2390.0,369.0,635.0,157.0,99.0,430.0,630.0,1760.0,479.0625305175781,179.0,78.5999984741211,435.0,1252.0,322.0,766.990234375,135.0,457.0,173.0,259.0,478.0,180.0,158.0,77.19999694824219,350.0,359.99505615234375,923.0,124.0,50.900001525878906,185.0,135.0,116.0,77.54900360107422,114.0,1064.0,935.9176025390625,144.0,153.0,119.0,225.0,125.0,1474.0,806.0,98.19999694824219,280.0,144.2279510498047,237.0,263.0,410.0,121.0,1830.0,201.0,285.0,331.9915771484375,264.0,588.0,129.0,139.0,525.9915771484375,339.0,82.19999694824219,233.0,699.0,205.0,82.0999984741211,289.0,241.0,396.0,660.0,140.0,405.0,1295.0,343.0,178.0,909.9849853515625,307.0,185.0,266.0,202.0,279.0,746.0,106.0,177.0,610.0,
2026-07-30,286.0,193.0,188.0,268.0,571.0,715.0,65.0999984741211,454.0,129.0,271.9968566894531,895.97705078125,74.0,112.0,129.0,193.0,193.0,107.0,106.0,176.0,308.0,115.0,297.0,315.0,755.0,43.900001525878906,547.0,144.9950714111328,,71.19999694824219,345.0,644.0,2805.0,620.0,188.0,1669.0,121.0,503.9883117675781,938.0,287.0,73.4000015258789,1637.0,33.5,135.0,253.0,230.0,270.0,211.0,99.30000305175781,352.0,360.0,168.0,525.0,1200.0,2399.0,365.0,587.0,153.0,98.80000305175781,420.0,646.0,1656.0,426.0,204.0,78.5999984741211,395.0,1297.0,314.0,784.9900512695312,145.0,489.0,185.0,255.0,464.0,183.0,157.0,79.80000305175781,331.0,339.9953308105469,928.0,120.0,48.79999923706055,178.0,133.0,128.0,74.8030014038086,111.0,1091.0,1028.909423828125,146.0,150.0,125.0,222.0,117.0,1460.0,858.0,98.9000015258789,269.0,179.0,227.0,257.0,424.0,131.0,1619.0,199.0,251.0,320.0,261.0,650.0,139.0,138.0,648.9896240234375,340.0,84.30000305175781,236.0,674.0,261.0,77.9000015258789,276.0,270.0,383.0,627.0,139.0,412.0,1280.0,207.0,182.0,977.9838256835938,292.0,196.0,280.0,200.0,279.0,725.0,108.0,164.0,597.0,
2026-08-31,283.0,191.0,272.0,302.0,603.0,711.0,69.5,504.0,120.0,266.9969177246094,930.0,71.5,114.0,134.0,186.0,187.0,105.0,103.0,163.0,306.0,114.0,342.0,320.0,1720.0,42.099998474121094,540.0,140.0,,71.0,338.0,664.0,2939.0,730.0,187.0,1719.0,186.0,502.0,911.0,289.0,85.30000305175781,1900.0,33.900001525878906,149.0,252.0,210.0,268.0,208.0,87.4000015258789,355.0,365.0,169.0,665.0,1450.0,2338.0,346.0,675.0,153.0,102.0,398.0,662.0,1705.0,430.0,204.0,80.0,414.0,1290.0,319.0,770.0,187.0,444.0,284.0,252.0,460.0,199.0,152.0,78.9000015258789,355.0,360.0,977.0,124.0,47.20000076293945,188.0,144.0,148.0,78.19999694824219,117.0,1159.0,955.0,153.0,205.0,148.0,229.0,120.0,1520.0,874.0,97.4000015258789,277.0,191.0,239.0,275.0,500.0,137.0,1755.0,182.0,242.0,336.0,259.0,615.0,173.0,140.0,710.0,347.0,89.0999984741211,265.0,631.0,248.0,78.9000015258789,272.0,264.0,376.0,609.0,147.0,413.0,1200.0,221.0,123.0,992.0,310.0,238.0,262.0,200.0,277.0,902.0,125.0,178.0,605.0,
