Date,AAAK.AT,ACAG.AT,ADMIE.AT,ADPS.AT,AEM.AT,AIA.AT,ALMY.AT,ALPHA.AT,ALWN.AT,ANDRO.AT,ASCO.AT,ATEK.AT,ATTICA.AT,AVAX.AT,AVE.AT,BELA.AT,BIOKA.AT,BIOSK.AT,BLEKEDROS.AT,BOCHGR.AT,BRIQ.AT,BYLOT.AT,CAIROMEZ.AT,CENER.AT,CENTR.AT,CNLCAP.AT,CPI.AT,CREDIA.AT,DIMAND.AT,DOMIK.AT,DROME.AT,EEE.AT,EIS.AT,EKTER.AT,ELHA.AT,ELIN.AT,ELSTR.AT,ELTON.AT,ETE.AT,EUROB.AT,EVR.AT,EXAE.AT,EYAPS.AT,EYDAP.AT,FAIS.AT,FLEXO.AT,FOYRK.AT,FRIGO.AT,GCMEZZ.AT,GD.AT,GEKTERNA.AT,HTO.AT,IATR.AT,IKTIN.AT,ILYDA.AT,INLIF.AT,INTEK.AT,INTET.AT,KARE.AT,KEKR.AT,KORDE.AT,KRI.AT,KYLO.AT,KYSA.AT,LAMDA.AT,LANAC.AT,LAVI.AT,LEBEK.AT,LOGISMOS.AT,MASTIHA.AT,MATHIO.AT,MEDIC.AT,MERKO.AT,MEVA.AT,MIG.AT,MIN.AT,MODA.AT,MOTO.AT,MOYZK.AT,MTLN.AT,NAKAS.AT,NAYP.AT,OLTH.AT,ONYX.AT,OPTIMA.AT,ORILINA.AT,OTOEL.AT,PAIR.AT,PAP.AT,PERF.AT,PETRO.AT,PLAKR.AT,PPA.AT,PPC.AT,PREMIA.AT,PROFK.AT,PVMEZZ.AT,REALCONS.AT,REVOIL.AT,SAR.AT,SB.AT,SBLK.AT,SOFTWEB.AT,SUNMEZZ.AT,TITC.AT,TPEIR.AT,TRASTOR.AT,TREK.AT,TRESTATES.AT,VIDAVO.AT,VIO.AT,VOSYS.AT,YKNOT.AT
2025-09-30,7.0,4.998258113861084,3.0365867614746094,,6.038012504577637,9.752985000610352,4.963644027709961,3.5049543380737305,18.2965030670166,7.123972892761231,3.664032936096192,1.599679470062256,2.0,2.3499226570129395,0.5199999809265137,27.739967346191406,1.8273684978485107,2.68536376953125,3.767305850982666,7.463775634765625,2.739938974380493,1.2510524988174438,0.449999988079071,12.075411796569824,0.3260000050067901,6.511561393737793,0.6480000019073486,1.6100000143051147,9.920000076293944,2.0799999237060547,0.356000006198883,39.07994079589844,1.1907107830047607,2.145601749420166,2.8496243953704834,2.299999952316284,2.224595069885254,1.7665600776672363,11.904417037963867,3.1761038303375244,2.0299999713897705,6.538946628570557,3.544740676879883,6.550000190734863,3.142432928085327,8.512036323547363,4.158241748809815,0.4979999959468841,0.4054881036281585,2034.219970703125,22.13924598693848,15.37154483795166,2.0199999809265137,0.4199999868869781,3.510932445526123,4.957988739013672,5.09097957611084,1.3799999952316284,332.1547241210937,2.299999952316284,0.4779999852180481,17.731170654296875,3.40021014213562,1.149999976158142,7.760000228881836,1.5499999523162842,0.7987499833106995,0.3240000009536743,2.0199999809265137,1.600000023841858,0.9399999976158142,2.475924491882324,34.758487701416016,8.112784385681152,4.0,0.6060000061988831,5.379769802093506,2.521507024765014,0.6700000166893005,46.561031341552734,3.190390348434448,1.1349999904632568,34.31343078613281,2.2100000381469727,8.252262115478516,0.7832985520362854,10.57925510406494,1.034999966621399,2.8326213359832764,6.118257999420166,8.611555099487305,14.957006454467772,42.26891326904297,13.651052474975586,1.2946455478668213,1.3200000524520874,0.0676999986171722,4.997925758361816,1.6108520030975342,12.601861953735352,,,2.1600000858306885,0.2119999974966049,34.06313705444336,6.925439834594727,1.2373332977294922,,1.719191551208496,5.099999904632568,7.354893684387207,2.200000047683716,1.919999957084656
2025-10-31,7.5,4.790410041809082,2.971872568130493,,5.984189033508301,9.4147310256958,4.894014358520508,3.2974114418029785,16.528549194335938,7.06554651260376,3.645097017288208,1.590000033378601,1.830000042915344,2.3256967067718506,0.5080000162124634,26.145063400268555,1.8764911890029907,3.180000066757202,3.813136339187622,7.389693260192871,2.702533721923828,1.099350094795227,0.4600000083446502,14.252944946289062,0.3310000002384186,6.367924213409424,0.6039999723434448,1.4819999933242798,9.699999809265137,2.140000104904175,0.3400000035762787,38.08489227294922,1.5876142978668213,3.0363216400146484,3.133607625961304,2.509999990463257,2.388309955596924,1.978933334350586,12.270262718200684,3.155781507492065,1.965000033378601,6.145034313201904,3.702284812927246,6.940000057220459,2.998540163040161,7.827160358428955,3.969670295715332,0.4900000095367431,0.3614964783191681,1995.199951171875,22.971698760986328,15.55272102355957,1.8849999904632568,0.4050000011920929,5.511575698852539,5.26665735244751,5.197041988372803,1.350000023841858,336.0169677734375,1.9600000381469729,0.4670000076293945,19.40578269958496,3.3049662113189697,1.350000023841858,7.400000095367432,1.5,0.7967777848243713,0.3199999928474426,2.2799999713897705,1.590000033378601,0.8149999976158142,2.4095206260681152,34.37861633300781,8.744318008422852,3.819999933242798,0.6399999856948853,5.320000171661377,2.587613821029663,0.5899999737739563,42.94937896728516,3.133755922317505,1.409999966621399,34.88059997558594,2.2699999809265137,7.861160278320312,0.7697600722312927,10.30036449432373,0.9100000262260436,2.8914835453033447,7.034518241882324,8.363877296447754,14.28152847290039,41.167911529541016,14.69289493560791,1.2812395095825195,1.375,0.066500000655651,4.909029483795166,1.649667739868164,12.271257400512695,,,2.039999961853028,0.1899999976158142,38.07632446289063,6.501119613647461,1.1890000104904177,,1.6536091566085815,5.400000095367432,8.381616592407227,2.1600000858306885,2.0
2025-11-28,6.550000190734863,5.394159317016602,2.802620410919189,,6.312022686004639,9.536877632141112,4.9139084815979,3.4079716205596924,16.689571380615234,7.56070613861084,3.948066234588623,1.5800000429153442,1.7699999809265137,2.3644583225250244,0.4930000007152557,25.974180221557617,1.9305263757705688,3.0199999809265137,4.009550094604492,7.40821361541748,2.808051109313965,0.9850807189941406,0.4365000128746032,14.629064559936523,0.335999995470047,6.511561393737793,0.5659999847412109,1.4600000381469729,9.739999771118164,2.0,0.3619999885559082,42.22116088867188,1.6797863245010376,2.913294076919556,3.1727776527404785,2.4100000858306885,2.340158462524414,1.911360025405884,13.230305671691896,3.345708131790161,1.909999966621399,6.194273471832275,3.7121312618255615,7.360000133514404,3.1934916973114014,7.827160358428955,3.901977777481079,0.4900000095367431,0.3998507559299469,2083.14990234375,24.61678123474121,16.31557846069336,1.8799999952316284,0.4379999935626983,4.834887504577637,5.691076755523682,5.117495059967041,1.4199999570846558,328.2924499511719,1.950000047683716,0.4860000014305115,18.735937118530277,3.476405620574951,1.2400000095367432,7.0,1.5299999713897705,0.8086110949516296,0.3199999928474426,2.240000009536743,1.5,0.949999988079071,2.362089157104492,32.66918182373047,8.452840805053711,3.809999942779541,0.7200000286102295,5.400000095367432,2.5026192665100098,0.5699999928474426,43.105560302734375,3.4735610485076904,1.3300000429153442,32.89552307128906,2.2300000190734863,7.528723239898682,0.7600896954536438,10.70940399169922,0.8399999737739563,2.9305577278137207,7.073927402496338,8.154304504394531,14.571019172668455,38.3914680480957,16.94210433959961,1.2965606451034546,1.3949999809265137,0.0649999976158142,5.037435054779053,1.649667739868164,12.018441200256348,,,2.049999952316284,0.1886000037193298,44.48763275146485,6.787199974060059,1.1600000858306885,2.3627610206604004,1.7332448959350586,6.400000095367432,9.773616790771484,2.2799999713897705,2.559999942779541
2025-12-31,6.199999809265137,6.057294845581055,3.0266308784484863,,6.165231704711914,10.091238021850586,5.2322187423706055,3.520561695098877,18.091419219970703,7.56070613861084,3.891846656799317,1.4299999475479126,1.8600000143051147,2.878049612045288,0.4860000014305115,26.4868278503418,1.9305263757705688,2.900000095367432,4.057283401489258,7.352652072906494,2.846517562866211,1.042215347290039,0.4110000133514404,14.84681797027588,0.3420000076293945,6.951048851013184,0.6240000128746033,1.6039999723434448,11.199999809265137,2.4800000190734863,0.3659999966621399,43.62593460083008,1.9751126766204836,3.700670719146729,3.681988716125488,2.3499999046325684,2.3497889041900635,2.046506643295288,12.740293502807615,,1.9900000095367432,6.223816871643066,3.830289363861084,7.860000133514404,3.1981332302093506,8.218518257141113,4.114725589752197,0.4189999997615814,0.3747537136077881,2120.7099609375,25.19156837463379,16.077186584472656,1.9800000190734863,0.4485000073909759,5.276206016540527,6.019036769866943,5.559420108795166,1.4199999570846558,343.74151611328125,1.9450000524520876,0.5339999794960022,18.716236114501957,3.562124967575073,1.2400000095367432,7.119999885559082,1.4199999570846558,0.956527829170227,0.3199999928474426,2.259999990463257,1.5,0.9649999737739564,2.400034189224243,33.04905700683594,8.695738792419434,3.700000047683716,0.7200000286102295,5.400000095367432,2.3798491954803467,0.574999988079071,42.754154205322266,3.7799999713897705,1.6749999523162842,36.77114486694336,2.200000047683716,7.538500785827637,0.8258480429649353,10.690811157226562,0.9079999923706056,3.848798990249634,8.620733261108398,8.078095436096191,14.08853530883789,39.0616455078125,17.721052169799805,1.4172155857086182,1.559999942779541,0.0700000002980232,5.728847980499268,1.756410837173462,13.321412086486816,,,3.470000028610229,0.1899999976158142,51.38835525512695,6.522240161895752,1.1986666917800903,3.303258180618286,1.9022849798202517,6.599999904632568,11.748085021972656,2.299999952316284,2.3299999237060547
2026-01-30,6.099999904632568,7.353872776031494,3.0564987659454346,,6.057584285736084,10.645599365234377,5.610211372375488,3.9827585220336914,16.102310180664062,8.017776489257812,3.738094568252564,1.409999966621399,1.8200000524520876,3.2656655311584477,0.4790000021457672,23.771692276000977,1.7880702018737793,2.7799999713897705,4.085923194885254,8.649088859558105,2.788817882537842,1.010692834854126,0.4160000085830688,19.201885223388672,0.3510000109672546,7.0,0.6119999885559082,1.4520000219345093,13.0,2.3299999237060547,0.3689999878406524,44.75755310058594,1.7399802207946775,3.8089349269866943,4.533938407897949,2.380000114440918,2.320898056030273,1.9403200149536133,14.617036819458008,4.060611724853516,2.200000047683716,5.780665397644043,3.6727452278137207,7.199999809265137,3.3234591484069824,8.218518257141113,4.264615058898926,0.4289999902248382,0.4058059751987457,2314.8798828125,32.9412956237793,15.037795066833496,1.919999957084656,0.4250000119209289,5.040835857391357,6.346997261047363,5.6185712814331055,1.440000057220459,349.534912109375,2.140000104904175,0.5260000228881836,21.375911712646484,3.6478445529937744,1.2400000095367432,7.079999923706055,1.159999966621399,1.1813610792160034,0.2800000011920929,2.5,1.4800000190734863,0.8899999856948853,2.5138700008392334,33.61886978149414,9.230113983154297,3.700000047683716,0.7239999771118164,5.739999771118164,2.4081807136535645,0.6100000143051147,44.921146392822266,3.700000047683716,1.524999976158142,34.97512435913086,1.6100000143051147,8.467369079589844,0.8219799995422363,12.06667137145996,0.9179999828338624,3.643659830093384,8.157676696777344,8.363877296447754,14.28152847290039,38.104251861572266,19.43473625183105,1.3540154695510864,1.4199999570846558,0.0685999989509582,6.24246883392334,1.6448158025741575,13.18528175354004,,,3.0999999046325684,0.1961999982595443,55.49942398071289,8.169600486755371,1.2856667041778564,3.0778133869171143,1.93616783618927,7.25,12.8340425491333,2.180000066757202,2.109999895095825
2026-02-27,5.900000095367432,7.225204944610596,3.04156494140625,,5.675927639007568,10.748953819274902,6.266725540161133,3.658237218856812,14.965676307678224,8.493891716003418,3.843798875808716,1.3200000524520874,1.7350000143051147,3.149380922317505,0.4449999928474426,23.562833786010746,1.714385986328125,2.559999942779541,4.124109268188477,8.575006484985352,3.0003833770751958,0.9269609451293944,0.3499999940395355,21.775333404541016,0.3330000042915344,6.755244731903076,0.5600000023841858,1.2599999904632568,12.0,2.2300000190734863,0.3519999980926513,53.16666412353516,1.6375147104263306,3.838461637496948,4.436013221740723,2.3299999237060547,2.253485918045044,1.8003467321395874,13.509611129760742,3.8494791984558105,2.0299999713897705,6.745750904083252,3.771210193634033,7.840000152587891,3.509127378463745,8.169598579406738,4.414505481719971,0.3600000143051147,0.3262611925601959,2277.60009765625,35.75577545166016,16.687469482421875,1.870000004768372,0.3695000112056732,4.56028938293457,5.922577857971191,5.320000171661377,1.3049999475479126,364.9839477539063,1.8450000286102293,0.4830000102519989,23.64156150817871,3.695466756820679,1.399999976158142,6.989999771118164,1.1399999856948853,1.3075833320617676,0.2800000011920929,2.200000047683716,1.5299999713897705,0.7699999809265137,2.371575355529785,31.339622497558597,8.890056610107422,3.5199999809265137,0.5899999737739563,5.900000095367432,2.370405435562134,0.6100000143051147,34.94517517089844,3.619999885559082,1.409999966621399,35.636817932128906,1.5149999856948853,9.562456130981444,0.7949029803276062,11.82496738433838,0.9179999828338624,3.614354372024536,7.487722873687744,8.154304504394531,14.37802505493164,36.093727111816406,18.402631759643555,1.3157122135162354,1.715000033378601,0.0560000017285347,5.985658168792725,1.7078912258148191,14.23543643951416,,,2.950000047683716,0.1480000019073486,51.38835525512695,7.795199871063232,1.1793334484100342,3.087615489959717,1.9168062210083008,8.100000381469727,15.578553199768066,2.1600000858306885,1.7949999570846558
2026-03-31,4.860000133514404,6.6115570068359375,2.797642230987549,,4.932185173034668,9.86573600769043,5.451056480407715,3.1173689365386963,12.398778915405272,7.484527587890625,3.670827865600586,1.2999999523162842,1.5399999618530271,2.8005263805389404,0.4639999866485595,21.33080101013184,1.522807002067566,2.539999961853028,4.1527485847473145,7.741582870483398,2.846517562866211,0.9033190011978148,0.2949999868869781,18.726787567138672,0.3000000119209289,6.510489463806152,0.4790000021457672,1.1260000467300415,12.050000190734863,1.9299999475479128,0.3179999887943268,47.52807235717773,1.4325836896896362,3.3709566593170166,3.432279586791992,2.140000104904175,2.0416195392608643,1.6748533248901367,12.970599174499512,3.3466901779174805,1.850000023841858,6.893467903137207,3.662898778915405,9.0,3.221341848373413,7.729321002960205,4.245274543762207,0.3310000002384186,0.3113731443881988,2065.0400390625,33.55572509765625,15.562257766723633,1.7000000476837158,0.3199999928474426,4.187620639801025,5.556034088134766,5.14809513092041,1.225000023841858,366.91510009765625,1.590000033378601,0.4169999957084656,21.08039093017578,3.466881036758423,1.4600000381469729,5.980000019073486,1.2699999809265137,1.10444438457489,0.2919999957084656,2.0799999237060547,1.5299999713897705,0.5899999737739563,2.343116521835327,30.57987403869629,8.744318008422852,3.039999961853028,0.5299999713897705,5.980000019073486,2.275967121124268,0.5799999833106995,32.64152526855469,3.4600000381469727,1.3550000190734863,32.51741409301758,1.399999976158142,8.310928344726562,0.7871667146682739,10.095844268798828,0.8320000171661377,3.3310675621032715,7.034518241882324,7.60179328918457,13.509553909301758,34.65763854980469,17.487367630004883,1.2563424110412598,1.7000000476837158,0.0579999983310699,5.432528018951416,1.5526283979415894,13.61312198638916,,,2.799999952316284,0.1498000025749206,44.04716110229492,6.706560134887695,1.2000000476837158,3.0190014839172363,1.8248381614685056,7.349999904632568,12.478638648986816,2.039999961853028,0.8299999833106995
2026-04-30,7.150000095367432,8.106085777282715,3.2705535888671875,,5.294270038604736,9.710000038146973,5.809154987335205,3.343550205230713,12.100000381469728,7.99873161315918,4.17052173614502,1.3550000190734863,1.6699999570846558,2.955572843551636,0.4449999928474426,22.553585052490234,1.621052622795105,2.595000028610229,4.171841621398926,8.519445419311523,2.942683696746826,1.0973799228668213,0.340499997138977,23.59654235839844,0.3059999942779541,6.608391284942627,0.5019999742507935,1.2059999704360962,13.149999618530272,2.369999885559082,0.3120000064373016,48.33776473999024,1.5621156692504885,4.320729732513428,3.8974242210388175,2.140000104904175,2.1764438152313232,1.6989866495132446,13.156804084777832,3.6137969493865967,1.8639999628067017,6.942707061767578,4.032142162322998,10.279999732971191,3.314175844192505,7.778240203857422,4.390329837799072,0.3519999980926513,0.3296641707420349,2188.679931640625,40.492820739746094,17.32636260986328,1.899999976158142,0.3185000121593475,4.393568992614746,6.443456172943115,5.283809661865234,1.5,392.0198059082031,1.649999976158142,0.414000004529953,24.18334579467773,3.581173896789551,1.559999942779541,6.050000190734863,1.284999966621399,1.5186110734939575,0.277999997138977,2.119999885559082,1.5299999713897705,0.7649999856948853,2.286198854446411,32.289306640625,8.355682373046875,3.2149999141693115,0.5899999737739563,6.699999809265137,2.483731746673584,0.5400000214576721,34.16427993774414,3.400000095367432,1.25,36.39303588867188,1.409999966621399,8.662919998168945,0.79877108335495,10.800000190734863,0.8479999899864197,3.7699999809265137,8.748812675476074,7.906627178192139,13.799044609069824,36.141597747802734,17.536052703857422,1.3080517053604126,1.9700000286102293,0.0560000017285347,6.321486949920654,1.5429245233535769,13.904831886291504,,,2.990000009536743,0.1595000028610229,44.7714958190918,7.631999492645264,1.2649999856948853,3.180000066757202,1.9303592443466189,7.849999904632568,14.512340545654297,2.0199999809265137,1.0399999618530271
2026-05-29,6.0,9.501639366149902,3.942584991455078,,5.284484386444092,10.170000076293944,6.008098602294922,3.8450827598571777,12.595000267028809,8.420000076293945,4.554901599884033,1.2450000047683716,1.6299999952316284,3.570913314819336,0.4410000145435333,22.592405319213867,1.6505262851715088,2.5350000858306885,4.420000076293945,9.187170028686523,3.0299999713897705,1.1673206090927124,0.2384999990463256,24.72490119934082,0.2870000004768371,7.0,0.5220000147819519,1.2979999780654907,13.100000381469728,2.9600000381469727,0.296999990940094,48.900001525878906,1.9043116569519043,4.871893405914307,4.945224285125732,2.0999999046325684,2.503873109817505,1.814826726913452,14.52883529663086,3.919201850891113,2.109999895095825,7.267684936523437,4.361999988555908,10.380000114440918,3.1795663833618164,8.022839546203613,4.259780406951904,0.3779999911785126,0.3454029858112335,2372.699951171875,42.3757438659668,17.345434188842773,1.7949999570846558,0.3580000102519989,4.109164237976074,6.539915084838867,6.306190490722656,1.559999942779541,410.3655700683594,1.9450000524520876,0.4539999961853027,26.596755981445312,3.666893243789673,1.4800000190734863,6.175000190734863,1.4149999618530271,1.6310278177261353,0.277999997138977,2.0799999237060547,1.5299999713897705,0.699999988079071,2.5138700008392334,29.820125579833984,8.375113487243652,3.299999952316284,0.5849999785423279,6.860000133514404,2.398736953735352,0.4699999988079071,40.860477447509766,3.400000095367432,1.25,37.0,1.5839999914169312,10.403326988220217,0.8299999833106995,11.0,0.800000011920929,3.400000095367432,9.487732887268066,7.563689231872559,15.24649715423584,38.67869186401367,20.99263000488281,1.3501850366592407,1.919999957084656,0.0641999989748001,6.617806434631348,1.6699999570846558,15.15999984741211,,,3.119999885559082,0.1815000027418136,49.92011642456055,8.7839994430542,0.9660000205039978,3.849999904632568,1.974891185760498,8.399999618530273,20.583829879760746,2.0799999237060547,1.3799999952316284
2026-06-30,6.25,9.770000457763672,4.629550457000732,,5.734426498413086,10.81999969482422,5.749472141265869,3.885401964187622,13.920000076293944,8.380000114440918,4.540487289428711,1.184999942779541,1.7519999742507937,3.381950616836548,0.4709999859333038,21.7772159576416,1.630877137184143,2.5799999237060547,4.46999979019165,9.348433494567873,3.059999942779541,1.1673206090927124,0.2425000071525573,23.0,0.2930000126361847,8.0,0.5,1.1480000019073486,13.100000381469728,2.5999999046325684,0.3339999914169311,57.0,1.8405123949050903,5.210000038146973,5.0,2.0999999046325684,2.619436740875244,1.7858667373657229,15.085000038146973,4.164999961853027,1.950000047683716,7.579999923706055,4.4309258460998535,10.739999771118164,3.365234851837158,7.925000190734863,4.474999904632568,0.3260000050067901,0.2770000100135803,2459.77001953125,44.0,18.52786064147949,1.850000023841858,0.3499999940395355,4.5,7.019999980926514,6.25,1.475000023841858,429.0,1.870000004768372,0.4180000126361847,29.94597625732422,3.619999885559082,1.4800000190734863,6.664999961853027,1.590000033378601,1.5304445028305054,0.277999997138977,2.0199999809265137,1.5299999713897705,0.675000011920929,2.8364040851593018,30.799999237060547,8.452840805053711,3.150000095367432,0.5899999737739563,7.019999980926514,2.5,0.4900000095367431,40.79999923706055,3.4200000762939453,1.2100000381469729,39.29999923706055,1.4800000190734863,10.0,0.8659999966621399,11.260000228881836,0.828000009059906,3.509999990463257,9.949999809265137,7.620845317840576,14.5,43.56139373779297,22.394737243652344,1.343999981880188,2.049999952316284,0.0557999983429908,7.210446357727051,1.684999942779541,14.779999732971191,5.80977725982666,,3.059999942779541,0.1589999943971634,50.85000228881836,8.724479675292969,0.949999988079071,3.880000114440918,2.015000104904175,8.5,19.200000762939453,2.009999990463257,1.3700000047683716
